MATRIX_NAME	KINASE	GENE_NAME	TYPE	SUBTYPE	FAMILY	UNIPROT_ID	UNIPROT_ENTRY_NAME	EMBL_ID	EMBL	ENSEMBL_GENE_ID	ENSEMBL_TRS_ID	ENSEMBL_PRO_ID	P_ENTREZGENEID	P_GI	PIR	REFSEQ_NT_ID	P_REFSEQ_AC	PDB_ID	BIOGRID_ID	DIP_ID	STRING_ID	CHEMBL_ID	DRUGBANK_ID	GUIDETOPHARMACOLOGY_ID	BIOMUTA_ID	DMDM_ID	CPTAC_ID	PROTEOMICSDB_ID	DNASU_ID	REACTOME_ID	CHITARS_ID	GENEWIKI_ID	GENOMERNAI_ID	HGNC_ID	KL_LIBRARY	DUAL_SPECIFICITY
FGFR3	FGFR3	FGFR3	tyrosine	RTK	FGFR	P22607	FGFR3_HUMAN	M58051	AAA52450.1	ENSG00000068078	ENST00000440486;ENST00000412135;ENST00000481110;ENST00000260795;ENST00000340107;ENST00000352904;ENST00000507588;ENST00000474521;ENST00000643463;ENST00000469068	ENSP00000339824	2261	119602973	TVHUF3	NM_000142.4	NP_000133.1	1RY7	108552	DIP-4016N	9606.ENSP00000339824	CHEMBL2742	DB12147	1810	FGFR3	120050	nan	54005	2261	R-HSA-109704	FGFR3	Fibroblast_growth_factor_receptor_3	2261	HGNC:3690	tyr	FALSE
FGFR4	FGFR4	FGFR4	tyrosine	RTK	FGFR	P22455	FGFR4_HUMAN	X57205	CAA40490.1	ENSG00000160867	ENST00000292408;ENST00000503708;ENST00000393648;ENST00000514472;ENST00000502906;ENST00000510911;ENST00000507708;ENST00000513166;ENST00000393637;ENST00000430285;ENST00000426612;ENST00000509511;ENST00000508139;ENST00000511076;ENST00000483872;ENST00000513423	ENSP00000292408	2264	634743314	TVHUF4	NM_001291980.1	NP_001278909.1	1QCT	108555	DIP-5149N	9606.ENSP00000292408	CHEMBL3973	DB12147	1811	FGFR4	13432140	CPTAC-1768	53990	2264	R-HSA-109704	FGFR4	Fibroblast_growth_factor_receptor_4	2264	HGNC:3691	tyr	FALSE
FGR	FGR	FGR	tyrosine	nRTK	SRC	P09769	FGR_HUMAN	M19722	AAA52451.1	ENSG00000000938	ENST00000374005;ENST00000399173;ENST00000374004;ENST00000374003;ENST00000457296;ENST00000475472;ENST00000468038	ENSP00000363115	2268	578798632	TVHUFR	NM_001042729.1	NP_001036194.1	nan	108559	DIP-1049N	9606.ENSP00000363117	CHEMBL4454	DB01254	2024	FGR	125358	CPTAC-1786	52268	2268	R-HSA-2029481	FGR	FGR_(gene)	2268	HGNC:3697	tyr	FALSE
FLT3	FLT3	FLT3	tyrosine	RTK	PDGFR	P36888	FLT3_HUMAN	U02687	AAA18947.1	ENSG00000122025	ENST00000241453;ENST00000380987;ENST00000469894	ENSP00000241453	2322	326328077	A36873	NM_004119.2	NP_004110.2	1RJB	108610	DIP-59769N	9606.ENSP00000241453	CHEMBL1974	DB06080	1807	FLT3	156630887	CPTAC-2792	55226	nan	R-HSA-109704	FLT3	CD135	2322	HGNC:3765	tyr	FALSE
FRK	FRK	FRK	tyrosine	nRTK	FRK	P42685	FRK_HUMAN	U22322	AAC50116.1	ENSG00000111816	ENST00000606080	ENSP00000476145	2444	119568626	I38396	NM_002031.2	NP_002022.1	nan	108726	nan	9606.ENSP00000476145	CHEMBL4223	DB01254	2025	FRK	1169745	CPTAC-2793	5498	2444	R-HSA-6798695	FRK	Fyn-related_kinase	2444	HGNC:3955	tyr	FALSE
FYN	FYN	FYN	tyrosine	nRTK	SRC	P06241	FYN_HUMAN	M14676	AAA36615.1	ENSG00000010810	ENST00000368682;ENST00000354650;ENST00000229471;ENST00000368667;ENST00000368678;ENST00000491885;ENST00000467921;ENST00000471959;ENST00000496864;ENST00000476769;ENST00000495935;ENST00000467899;ENST00000495927;ENST00000523322;ENST00000462856;ENST00000520518;ENST00000517419;ENST00000518295;ENST00000523238;ENST00000524310;ENST00000523574;ENST00000518630;ENST00000523570;ENST00000484067;ENST00000521062;ENST00000462598;ENST00000521361;ENST00000487824;ENST00000538466	ENSP00000229471	2534	1034649569	TVHUSY	NM_002037.5	NP_002028.1	1A0N	108810	DIP-33876N	9606.ENSP00000346671	CHEMBL1841	DB01254	2026	FYN	125370	CPTAC-1792	51877	2534	R-HSA-114604	FYN	FYN	2534	HGNC:4037	tyr	FALSE
HCK	HCK	HCK	tyrosine	nRTK	SRC	P08631	HCK_HUMAN	M16591	AAA52643.1	ENSG00000101336	ENST00000375862;ENST00000486475;ENST00000629881;ENST00000375852;ENST00000262651;ENST00000520553;ENST00000518730;ENST00000470092	ENSP00000365012	3055	20141296	TVHUHC	NM_001172129.1	NP_001165600.1	1AD5	109305	DIP-1051N	9606.ENSP00000444986	CHEMBL3234	DB01809	2032	HCK	20141296	nan	52142	3055	R-HSA-164944	HCK	HCK	3055	HGNC:4840	tyr	FALSE
HER2	HER2	ERBB2	tyrosine	RTK	ErbB	P04626	ERBB2_HUMAN	AH001455	AAA35808.1	ENSG00000141736	ENST00000584601;ENST00000584014;ENST00000578199;ENST00000445658;ENST00000584450;ENST00000582648;ENST00000582788;ENST00000578373;ENST00000269571;ENST00000584908;ENST00000578709;ENST00000584099;ENST00000583038;ENST00000583391;ENST00000578502;ENST00000582818;ENST00000578630;ENST00000584684;ENST00000580074;ENST00000584888;ENST00000406381;ENST00000541774	ENSP00000269571	2064	6730525	A24571	NM_001005862.2	NP_001005862.1	1MFG	108376	DIP-8N	9606.ENSP00000269571	CHEMBL1824	DB08916	2019	ERBB2	119533	CPTAC-192	51718	2064	R-HSA-1227986	ERBB2	HER2/neu	2064	HGNC:3430	tyr	FALSE
HER4	HER4	ERBB4	tyrosine	RTK	ErbB	Q15303	ERBB4_HUMAN	L07868	AAB59446.1	ENSG00000178568	ENST00000342788;ENST00000436443;ENST00000484594;ENST00000260943;ENST00000463121;ENST00000484474;ENST00000435846;ENST00000459774;ENST00000402597	ENSP00000342235	2066	402550114	A47253	NM_001042599.1	NP_001036064.1	2AHX	108378	DIP-29650N	9606.ENSP00000342235	CHEMBL3009	DB08916	1799	ERBB4	3913590	nan	60520	2066	R-HSA-1227986	ERBB4	ERBB4	2066	HGNC:3432	tyr	FALSE
IGF1R	IGF1R	IGF1R	tyrosine	RTK	INSR	P08069	IGF1R_HUMAN	X04434	CAA28030.1	ENSG00000140443	ENST00000650285;ENST00000649865;ENST00000559925;ENST00000558355;ENST00000557938;ENST00000560186;ENST00000560277;ENST00000557873;ENST00000558898;ENST00000560432;ENST00000558947;ENST00000559582;ENST00000560144;ENST00000561049;ENST00000560343;ENST00000560972;ENST00000558751	ENSP00000497069	3480	301598828	IGHUR1	NM_000875.4	NP_000866.1	1IGR	109701	DIP-476N	9606.ENSP00000268035	CHEMBL1957	DB07156	1801	IGF1R	124240	nan	52065	3480	R-HSA-2404192	IGF1R	Insulin-like_growth_factor_1_receptor	3480	HGNC:5465	tyr	FALSE
INSR	INSR	INSR	tyrosine	RTK	INSR	P06213	INSR_HUMAN	M10051	AAA59174.1	ENSG00000171105	ENST00000341500;ENST00000302850;ENST00000601099;ENST00000593970;ENST00000597211;ENST00000598216;ENST00000600492	ENSP00000303830	3643	386830	INHUR	NM_000208.3	NP_000199.2	1GAG	109854	DIP-480N	9606.ENSP00000303830	CHEMBL1981	DB08513	1800	INSR	308153655	CPTAC-1771	51872	3643	R-HSA-6811558	INSR	Insulin_receptor	3643	HGNC:6091	tyr	FALSE
IRR	IRR	INSRR	tyrosine	RTK	INSR	P14616	INSRR_HUMAN																												ser_thr_tyr	FALSE
ITK	ITK	ITK	tyrosine	nRTK	TEC	Q08881	ITK_HUMAN	D13720	BAA02873.1	ENSG00000113263	ENST00000521769;ENST00000422843;ENST00000522616;ENST00000520555;ENST00000519402;ENST00000517779;ENST00000519759;ENST00000520173;ENST00000519749;ENST00000523926	ENSP00000398655	3702	340707874	S33253	NM_005546.3	NP_005537.3	1SM2	109907	DIP-29974N	9606.ENSP00000398655	CHEMBL2959	DB12010	2046	ITK	585361	nan	58650	3702	R-HSA-202433	ITK	ITK_(gene)	3702	HGNC:6171	tyr	FALSE
JAK1	JAK1	JAK1	tyrosine	nRTK	JAK	P23458	JAK1_HUMAN	M64174	AAA36527.1	ENSG00000162434	ENST00000342505;ENST00000673046;ENST00000672247;ENST00000672434;ENST00000672574;ENST00000671746;ENST00000673246;ENST00000673314;ENST00000673254;ENST00000671954;ENST00000672179;ENST00000673220;ENST00000671929;ENST00000465376;ENST00000481702;ENST00000471473;ENST00000673502;ENST00000494904;ENST00000672751;ENST00000672903;ENST00000672099	ENSP00000343204	3716	411024299	A39577	NM_001320923.1	NP_001307852.1	3EYG	109919	DIP-133N	9606.ENSP00000343204	CHEMBL2835	DB04716	2047	JAK1	215274013	CPTAC-1251	54097	nan	R-HSA-1059683	JAK1	Janus_kinase_1	3716	HGNC:6190	tyr	FALSE
JAK2	JAK2	JAK2	tyrosine	nRTK	JAK	O60674	JAK2_HUMAN	AF058925	AAC23982.1	ENSG00000096968	ENST00000636127;ENST00000476574;ENST00000381652;ENST00000487310	ENSP00000371067	3717	572153182	JW0091	NM_001322194.1	NP_001309123.1	2B7A	109920	DIP-33880N	9606.ENSP00000371067	CHEMBL2971	DB04716	2048	JAK2	nan	CPTAC-1252	49519	3717	R-HSA-1059683	JAK2	Janus_kinase_2	3717	HGNC:6192	tyr	FALSE
JAK3	JAK3	JAK3	tyrosine	nRTK	JAK	P52333	JAK3_HUMAN	U09607	AAA19626.1	ENSG00000105639	ENST00000527031;ENST00000527670;ENST00000458235;ENST00000534444;ENST00000526008;ENST00000528705;ENST00000528293	ENSP00000391676	3718	297343057	A55747	NM_000215.3	NP_000206.2	1YVJ	109921	DIP-274N	9606.ENSP00000391676	CHEMBL2148	DB04716	2049	JAK3	50403745	nan	56482	3718	R-HSA-1266695	nan	Janus_kinase_3	3718	HGNC:6193	ser_thr_tyr	FALSE
KIT	KIT	KIT	tyrosine	RTK	PDGFR	P10721	KIT_HUMAN	X06182	CAA29548.1	ENSG00000157404	ENST00000412167;ENST00000288135;ENST00000514582;ENST00000512959	ENSP00000288135	3815	224036434	TVHUKT	NM_000222.2	NP_000213.1	1PKG	110015	DIP-1055N	9606.ENSP00000288135	CHEMBL1936	DB06080	1805	KIT	125472	nan	52640	3815	R-HSA-1257604	KIT	CD117	3815	HGNC:6342	tyr	FALSE
LCK	LCK	LCK	tyrosine	nRTK	SRC	P06239	LCK_HUMAN	X05027	CAA28691.1	ENSG00000182866	ENST00000373564;ENST00000482949;ENST00000336890;ENST00000495610;ENST00000355928;ENST00000476457;ENST00000469765;ENST00000619559;ENST00000461712;ENST00000373562;ENST00000477031;ENST00000373557;ENST00000333070;ENST00000469956	ENSP00000328213	3932	112789546	OKHULK	NM_001042771.2	NP_001036236.1	1BHF	110124	DIP-553N	9606.ENSP00000337825	CHEMBL258	DB03023	2053	LCK	125474	CPTAC-1775	51874	3932	R-HSA-114604	LCK	Lck	3932	HGNC:6524	tyr	FALSE
LIMK1_TYR	LIMK1	LIMK1	tyrosine	ncTK	TKL	P53667	LIMK1_HUMAN																												ser_thr_tyr	FALSE
LIMK2_TYR	LIMK2	LIMK2	tyrosine	ncTK	TKL	P53671	LIMK2_HUMAN																												ser_thr_tyr	TRUE
LTK	LTK	LTK	tyrosine	RTK	LTKR	P29376	LTK_HUMAN	D16105	BAA03679.1	ENSG00000062524	ENST00000263800;ENST00000355166;ENST00000563518;ENST00000561619;ENST00000453182;ENST00000569283	ENSP00000263800	4058	208879423	A48266	NM_001135685.1	NP_001129157.1	nan	110236	nan	9606.ENSP00000263800	CHEMBL5627	DB12010	1838	LTK	143811416	nan	20198	nan	nan	nan	Leukocyte_receptor_tyrosine_kinase	4058	HGNC:6721	tyr	FALSE
LYN	LYN	LYN	tyrosine	nRTK	SRC	P07948	LYN_HUMAN	M16038	AAA59540.1	ENSG00000254087	ENST00000519728;ENST00000520220;ENST00000520050;ENST00000420292	ENSP00000428924	4067	307144	TVHULY	NM_001111097.2	NP_001104567.1	1W1F	110245	DIP-1056N	9606.ENSP00000428924	CHEMBL3905	DB03023	2060	LYN	125480	CPTAC-2785	52045	4067	R-HSA-114604	LYN	LYN	4067	HGNC:6735	tyr	FALSE
MER	MER	MERTK	tyrosine	RTK	TAMR	Q12866	MERTK_HUMAN	U08023	AAB60430.1	ENSG00000153208	ENST00000295408;ENST00000409780;ENST00000439966;ENST00000473065;ENST00000449344;ENST00000421804;ENST00000616902	ENSP00000295408	10461	392311610	I38547	NM_006343.2	NP_006334.2	2DBJ	115724	nan	9606.ENSP00000295408	CHEMBL5331	DB08325	1837	MERTK	160332297	nan	58992	nan	R-HSA-202733	MERTK	MERTK	10461	HGNC:7027	tyr	FALSE
MET	MET	MET	tyrosine	RTK	HGFR	P08581	MET_HUMAN	J02958	AAA59591.1	ENSG00000105976	ENST00000318493;ENST00000397752;ENST00000456159;ENST00000436117;ENST00000495962;ENST00000422097;ENST00000454623	ENSP00000317272	4233	564731030	TVHUME	NM_000245.3	NP_000236.2	1FYR	110391	DIP-6023N	9606.ENSP00000317272	CHEMBL3717	DB06896	1815	MET	251757497	CPTAC-1496	52128	4233	R-HSA-1257604	MET	C-Met	4233	HGNC:7029	tyr	FALSE
MKK4_TYR	MKK4	MAP2K4	tyrosine	ncTK	STE	P45985	MP2K4_HUMAN																												ser_thr_tyr	FALSE
MKK6_TYR	MKK6	MAP2K6	tyrosine	ncTK	STE	P52564	MP2K6_HUMAN																												ser_thr_tyr	FALSE
MKK7_TYR	MKK7	MAP2K7	tyrosine	ncTK	STE	O14733	MP2K7_HUMAN																												ser_thr_tyr	TRUE
MST1R	RON	MST1R	tyrosine	RTK	HGFR	Q04912	RON_HUMAN	X70040	CAA49634.1	ENSG00000164078	ENST00000296474;ENST00000411578;ENST00000344206;ENST00000434765;ENST00000440292;ENST00000463789;ENST00000490053;ENST00000467110;ENST00000468525;ENST00000493535;ENST00000485044;ENST00000497001;ENST00000621387;ENST00000612032;ENST00000613534	ENSP00000296474	4486	194318464	I38185	NM_001244937.2	NP_001231866.1	3PLS	110592	DIP-6029N	9606.ENSP00000296474	CHEMBL2689	DB12010	1816	MST1R	294862462	nan	58294	4486	R-HSA-8852405	MST1R	MST1R	4486	HGNC:7381	ser_thr_tyr	FALSE
MUSK	MUSK	MUSK	tyrosine	RTK	MuSK	O15146	MUSK_HUMAN	AF006464	AAB63044.1	ENSG00000030304	ENST00000374448;ENST00000416899;ENST00000189978;ENST00000374439;ENST00000634612;ENST00000374438;ENST00000374440	ENSP00000189978	4593	50400806	nan	NM_001166280.1	NP_001159752.1	nan	110679	nan	9606.ENSP00000363571	CHEMBL5684	DB12010	1847	MUSK	nan	nan	48471	4593	R-HSA-3000178	MUSK	nan	4593	HGNC:7525	tyr	FALSE
MYT1_TYR	MYT1	PKMYT1	tyrosine	ncTK	WEE	Q99640	PMYT1_HUMAN	AF014118	AAB71843.1	ENSG00000127564	ENST00000571102;ENST00000431515;ENST00000572832;ENST00000574333;ENST00000440027;ENST00000575040;ENST00000262300;ENST00000575981;ENST00000574680;ENST00000574385;ENST00000574730;ENST00000573944;ENST00000382240;ENST00000576268;ENST00000574415;ENST00000575632;ENST00000572059;ENST00000572619;ENST00000570649;ENST00000572658	ENSP00000262300	9088	33383241	nan	NM_001258450.1	NP_001245379.1	3P1A	114544	nan	9606.ENSP00000262300	CHEMBL3984	DB12010	2167	PKMYT1	55976573	nan	29565	9088	R-HSA-156711	PKMYT1	PKMYT1	9088	HGNC:29650	ser_thr_tyr	FALSE
NEK10_TYR	NEK10	NEK10	tyrosine	ncTK	Other	Q6ZWH5	NEK10_HUMAN																												ser_thr_tyr	FALSE
PDGFRA	PDGFRA	PDGFRA	tyrosine	RTK	PDGFR	P16234	PGFRA_HUMAN	M22734	AAA60048.1	ENSG00000134853	ENST00000257290;ENST00000508170;ENST00000509092;ENST00000512143;ENST00000509490;ENST00000503856;ENST00000504461;ENST00000512522;ENST00000461294;ENST00000507536	ENSP00000257290	5156	39645305	PFHUGA	NM_001347829.1	NP_001334758.1	1GQ5	111182	DIP-5736N	9606.ENSP00000257290	CHEMBL2007	DB12742	1803	PDGFRA	129892	CPTAC-1767	53328	5156	R-HSA-1257604	PDGFRA	PDGFRA	5156	HGNC:8803	tyr	FALSE
PDGFRB	PDGFRB	PDGFRB	tyrosine	RTK	PDGFR	P09619	PGFRB_HUMAN	J03278	AAA60049.1	ENSG00000113721	ENST00000261799;ENST00000520851;ENST00000520579;ENST00000519575;ENST00000521723;ENST00000520229;ENST00000522466;ENST00000517488;ENST00000517957;ENST00000517660;ENST00000523456	ENSP00000261799	5159	298508636	PFHUGB	NM_002609.3	NP_002600.1	1GQ5	111185	DIP-558N	9606.ENSP00000261799	CHEMBL1913	DB00102	1804	PDGFRB	129890	CPTAC-1630	52253	5159	R-HSA-1257604	PDGFRB	PDGFRB	5159	HGNC:8804	tyr	FALSE
PDHK1_TYR	PDHK1	PDK1	tyrosine	ncTK	PDHK	Q15118	PDK1_HUMAN																												ser_thr_tyr	TRUE
PDHK3_TYR	PDHK3	PDK3	tyrosine	ncTK	PDHK	Q15120	PDK3_HUMAN																												ser_thr_tyr	FALSE
PDHK4_TYR	PDHK4	PDK4	tyrosine	ncTK	PDHK	Q16654	PDK4_HUMAN																												ser_thr_tyr	TRUE
PINK1_TYR	PINK1	PINK1	tyrosine	ncTK	Other	Q9BXM7	PINK1_HUMAN																												ser_thr_tyr	TRUE
PYK2	PYK2	PTK2B	tyrosine	nRTK	FAK	Q14289	FAK2_HUMAN	U33284	AAC50203.1	ENSG00000120899	ENST00000397501;ENST00000519650;ENST00000522338;ENST00000521164;ENST00000346049;ENST00000522517;ENST00000412793;ENST00000496920;ENST00000517339;ENST00000521000;ENST00000519512;ENST00000397497;ENST00000461615;ENST00000495097;ENST00000482543;ENST00000522245;ENST00000420218	ENSP00000332816	2185	119583960	S60248	NM_004103.4	NP_004094.3	2FO6	108480	nan	9606.ENSP00000380638	CHEMBL5469	DB08341	2181	PTK2B	3183003	CPTAC-1791	59955	2185	R-HSA-391160	PTK2B	PTK2B	2185	HGNC:9612	tyr	FALSE
RET	RET	RET	tyrosine	RTK	RETR	P07949	RET_HUMAN	AK291807	BAF84496.1	ENSG00000165731	ENST00000671844;ENST00000672389;ENST00000340058;ENST00000355710;ENST00000498820;ENST00000638465;ENST00000640619;ENST00000479913;ENST00000615310	ENSP00000344798	5979	589910924	TVHURE	NM_020630.4	NP_065681.1	1XPD	111911	DIP-41449N	9606.ENSP00000347942	CHEMBL2041	DB01809	2185	RET	547807	nan	52047	5979	R-HSA-5673001	RET	RET_proto-oncogene	5979	HGNC:9967	tyr	FALSE
ROS	ROS	ROS1	tyrosine	RTK	ROSR	P08922	ROS1_HUMAN	M34353	AAA60278.1	ENSG00000047936	ENST00000368508;ENST00000368507;ENST00000403284	ENSP00000357494	6098	19924165	TVHURS	NM_002944.2	NP_002935.2	3ZBF	112025	nan	9606.ENSP00000357494	CHEMBL5568	DB11986	1840	ROS1	126302596	nan	52177	6098	nan	ROS1	ROS1_(gene)	6098	HGNC:10261	tyr	FALSE
SRC	SRC	SRC	tyrosine	nRTK	SRC	P12931	SRC_HUMAN	AL133293	EAW76065.1	ENSG00000197122	ENST00000497734;ENST00000373578;ENST00000373567;ENST00000373558;ENST00000472968;ENST00000489153;ENST00000477066;ENST00000467556;ENST00000477475;ENST00000493775;ENST00000358208	ENSP00000350941	6714	46015002	TVHUSC	NM_005417.4	NP_005408.1	1A07	112592	DIP-1059N	9606.ENSP00000362680	CHEMBL267	DB08564	2206	SRC	125711	CPTAC-905	52884	6714	R-HSA-1227986	SRC	Src_(gene)	6714	HGNC:11283	tyr	FALSE
SRMS	SRMS	SRMS	tyrosine	nRTK	FRK	Q9H3Y6	SRMS_HUMAN	AL121829	nan	ENSG00000125508	ENST00000217188	ENSP00000217188	6725	119595667	nan	NM_080823.3	NP_543013.1	nan	112603	nan	9606.ENSP00000217188	CHEMBL5703	DB12010	nan	SRMS	27805732	nan	80768	6725	R-HSA-8849472	nan	nan	6725	HGNC:11298	tyr	FALSE
SYK	SYK	SYK	tyrosine	nRTK	SYK	P43405	KSYK_HUMAN	Z29630	CAA82737.1	ENSG00000165025	ENST00000375754;ENST00000375751;ENST00000375747;ENST00000476708;ENST00000375746	ENSP00000364898	6850	402550097	A53596	NM_001135052.3	NP_001128524.1	1A81	112717	DIP-253N	9606.ENSP00000364907	CHEMBL2599	DB07194	2230	SYK	1174527	CPTAC-1173	55634	6850	R-HSA-114604	SYK	Syk	6850	HGNC:11491	tyr	FALSE
TEC	TEC	TEC	tyrosine	nRTK	TEC	P42680	TEC_HUMAN	D29767	BAA06171.1	ENSG00000135605	ENST00000381501;ENST00000505452;ENST00000515146;ENST00000511150;ENST00000511471	ENSP00000370912	7006	75517224	I38268	NM_003215.2	NP_003206.2	2LUL	112865	nan	9606.ENSP00000370912	CHEMBL4246	DB12010	2238	TEC	158518392	nan	55526	7006	R-HSA-1433557	TEC	TEC_(gene)	7006	HGNC:11719	tyr	FALSE
TESK1_TYR	TESK1	TESK1	tyrosine	ncTK	TKL	Q15569	TESK1_HUMAN																												ser_thr_tyr	FALSE
TIE2	TIE2	TEK	tyrosine	RTK	TIER	Q02763	TIE2_HUMAN	L06139	AAA61139.1	ENSG00000120156	ENST00000519097;ENST00000615002;ENST00000380036;ENST00000406359;ENST00000519080	ENSP00000369375	7010	158256982	I58388	NM_000459.4	NP_000450.2	1FVR	112869	DIP-6047N	9606.ENSP00000369375	CHEMBL4128	DB00415	1842	TEK	218511853	nan	58121	7010	R-HSA-210993	TEK	TEK_tyrosine_kinase	7010	HGNC:11724	tyr	FALSE
TNK1	TNK1	TNK1	tyrosine	nRTK	ACK	Q13470	TNK1_HUMAN	U43408	AAC50427.1	ENSG00000283781;ENSG00000174292	ENST00000639010;ENST00000639430;ENST00000640398;ENST00000639903;ENST00000640785;ENST00000640394;ENST00000638332;ENST00000639433;ENST00000570896;ENST00000576812;ENST00000575268;ENST00000574794;ENST00000576207;ENST00000577009;ENST00000576136;ENST00000576716	ENSP00000458834	8711	116242821	nan	NM_001251902.1	NP_001238831.1	nan	114253	nan	9606.ENSP00000459799	CHEMBL5334	DB12010	2245	TNK1	116242821	nan	59467	8711	nan	TNK1	nan	8711	HGNC:11940	tyr	FALSE
TNNI3K_TYR	TNNI3K	TNNI3K	tyrosine	ncTK	TKL	Q59H18	TNI3K_HUMAN	AF116826	AAD29632.1	ENSG00000116783	ENST00000326637;ENST00000530184;ENST00000497284;ENST00000526236;ENST00000534020;ENST00000525480;ENST00000370889;ENST00000465473	ENSP00000322251	100526835	929984822	nan	NM_001199327.1	NP_001186256.2	4YFF	119276	nan	9606.ENSP00000322251	CHEMBL5260	DB12010	nan	TNNI3K	300669705	nan	62665	51086	nan	nan	nan	nan	HGNC:19661	tyr	FALSE
TRKA	TRKA	NTRK1	tyrosine	RTK	NGFR	P04629	NTRK1_HUMAN	M23102	AAA36770.1	ENSG00000198400	ENST00000489021;ENST00000392302;ENST00000674537;ENST00000497019;ENST00000530298;ENST00000368196;ENST00000524377;ENST00000358660;ENST00000533630;ENST00000675461;ENST00000534682;ENST00000531606	ENSP00000357179	4914	339918	TVHUTT	NM_001007792.1	NP_001007793.1	1HE7	110969	DIP-5714N	9606.ENSP00000431418	CHEMBL2815	DB00321	1817	NTRK1	94730402	nan	51723	nan	R-HSA-167021	NTRK1	nan	4914	HGNC:8031	tyr	FALSE
TRKB	TRKB	NTRK2	tyrosine	RTK	NGFR	Q16620	NTRK2_HUMAN	U12140	AAC51371.1	ENSG00000148053	ENST00000359847;ENST00000395882;ENST00000376208;ENST00000376213;ENST00000277120;ENST00000323115;ENST00000304053	ENSP00000277120	4915	530391151	A56853	NM_001007097.2	NP_001007098.1	1HCF	110970	DIP-5720N	9606.ENSP00000277120	CHEMBL4898	DB00321	1818	NTRK2	2497560	nan	60955	4915	R-HSA-187024	NTRK2	TrkB_receptor	4915	HGNC:8032	tyr	FALSE
TRKC	TRKC	NTRK3	tyrosine	RTK	NGFR	Q16288	NTRK3_HUMAN	U05012	AAA75374.1	ENSG00000140538	ENST00000394480;ENST00000629765;ENST00000626019;ENST00000557856;ENST00000558576;ENST00000542733;ENST00000558676;ENST00000559680;ENST00000317501;ENST00000560201;ENST00000558306;ENST00000560739;ENST00000560017;ENST00000557897;ENST00000559764;ENST00000559188;ENST00000559067;ENST00000540489;ENST00000355254;ENST00000360948;ENST00000357724	ENSP00000318328	4916	1034590815	A55178	NM_001012338.2	NP_001012338.1	1WWC	110971	DIP-5723N	9606.ENSP00000354207	CHEMBL5608	DB11986	1819	NTRK3	134035335	nan	20249	4916	R-HSA-388844	NTRK3	TrkC_receptor	4916	HGNC:8033	tyr	FALSE
TXK	TXK	TXK	tyrosine	nRTK	TEC	P42681	TXK_HUMAN	L27071	AAA74557.1	ENSG00000074966	ENST00000264316;ENST00000514937;ENST00000507351;ENST00000509681;ENST00000510457;ENST00000506073	ENSP00000264316	7294	148596974	I84483	NM_003328.2	NP_003319.2	2DM0	113145	nan	9606.ENSP00000264316	CHEMBL4367	DB12010	2268	TXK	116242835	nan	55527	7294	R-HSA-2871809	TXK	TXK_(gene)	7294	HGNC:12434	ser_thr_tyr	FALSE
TYK2	TYK2	TYK2	tyrosine	nRTK	JAK	P29597	TYK2_HUMAN	X54637	CAA38449.1	ENSG00000105397	ENST00000525976;ENST00000530220;ENST00000524462;ENST00000525621;ENST00000530560;ENST00000529422;ENST00000524470;ENST00000527481;ENST00000592137;ENST00000529739;ENST00000529412;ENST00000534228;ENST00000529370;ENST00000533334;ENST00000531620;ENST00000525220;ENST00000529317;ENST00000525824;ENST00000531836;ENST00000530829;ENST00000264818	ENSP00000264818	7297	508123700	TVHUY2	NM_003331.4	NP_003322.3	3LXN	113148	DIP-1062N	9606.ENSP00000431885	CHEMBL3553	DB04716	2269	TYK2	56405328	nan	54601	7297	R-HSA-1059683	TYK2	Tyrosine_kinase_2	7297	HGNC:12440	tyr	FALSE
TYRO3	TYRO3	TYRO3	tyrosine	RTK	TAMR	Q06418	TYRO3_HUMAN	U05682	AAA19236.1	ENSG00000092445	ENST00000559066;ENST00000263798;ENST00000560992;ENST00000560227;ENST00000559815;ENST00000568343;ENST00000560162;ENST00000559851;ENST00000568490	ENSP00000263798	7301	30704373	A53743	NM_001330264.1	NP_001317193.1	1RHF	113152	nan	9606.ENSP00000263798	CHEMBL5314	DB12010	1836	TYRO3	1717829	nan	58444	nan	nan	TYRO3	TYRO3	7301	HGNC:12446	tyr	FALSE
VEGFR1	VEGFR1	FLT1	tyrosine	RTK	VEGFR	P17948	VGFR1_HUMAN	X51602	CAA35946.1	ENSG00000102755	ENST00000282397;ENST00000541932;ENST00000615840;ENST00000639477;ENST00000539099;ENST00000615611;ENST00000540678;ENST00000617835;ENST00000543394	ENSP00000282397	2321	296278319	A49636	NM_001159920.1	NP_001153392.1	1FLT	108609	DIP-643N	9606.ENSP00000282397	CHEMBL1868	DB06080	1812	FLT1	143811474	nan	3403	2321	R-HSA-194306	FLT1	FLT1	2321	HGNC:3763	ser_thr_tyr	FALSE
VEGFR2	VEGFR2	KDR	tyrosine	RTK	VEGFR	P35968	VGFR2_HUMAN	EU826563	ACF47599.1	ENSG00000128052	ENST00000263923;ENST00000647068;ENST00000509309;ENST00000512566	ENSP00000263923	3791	75765648	JC1402	NM_002253.2	NP_002244.1	1VR2	109992	DIP-486N	9606.ENSP00000263923	CHEMBL279	DB04727	1813	KDR	9087218	nan	55169	3791	R-HSA-194306	nan	Kinase_insert_domain_receptor	3791	HGNC:6307	tyr	FALSE
